image_path,stack_id,z_index,z_focus_position,defocus_position,z_current_um,z_focus_um,defocus_um,brenner_score,split
data/wbc_multifocus/100_7.jpg,100,7,5.0,2.0,2.8000000000000003,2.0,0.8,10542014.012648754,train
data/wbc_multifocus/100_8.jpg,100,8,5.0,3.0,3.2,2.0,1.2000000000000002,8798869.799639188,train
data/wbc_multifocus/100_9.jpg,100,9,5.0,4.0,3.6,2.0,1.6,6740884.007403821,train
data/wbc_multifocus/11_0.jpg,11,0,6.0,-6.0,0.0,2.4000000000000004,-2.4000000000000004,7325663.004300075,train
data/wbc_multifocus/11_1.jpg,11,1,6.0,-5.0,0.4,2.4000000000000004,-2.0,8528180.029112719,train
data/wbc_multifocus/11_2.jpg,11,2,6.0,-4.0,0.8,2.4000000000000004,-1.6,8010109.286204225,train
data/wbc_multifocus/11_3.jpg,11,3,6.0,-3.0,1.2000000000000002,2.4000000000000004,-1.2000000000000002,8644547.36781874,train
data/wbc_multifocus/11_4.jpg,11,4,6.0,-2.0,1.6,2.4000000000000004,-0.8,11261177.605702225,train
data/wbc_multifocus/11_5.jpg,11,5,6.0,-1.0,2.0,2.4000000000000004,-0.4,13220734.51820547,train
data/wbc_multifocus/11_6.jpg,11,6,6.0,0.0,2.4000000000000004,2.4000000000000004,0.0,13644545.1238455,train
data/wbc_multifocus/11_7.jpg,11,7,6.0,1.0,2.8000000000000003,2.4000000000000004,0.4,12445716.402804386,train
data/wbc_multifocus/11_8.jpg,11,8,6.0,2.0,3.2,2.4000000000000004,0.8,10783266.84987261,train
data/wbc_multifocus/11_9.jpg,11,9,6.0,3.0,3.6,2.4000000000000004,1.2000000000000002,9050560.59335083,train
data/wbc_multifocus/12_0.jpg,12,0,5.0,-5.0,0.0,2.0,-2.0,3829029.5833986863,train
data/wbc_multifocus/12_1.jpg,12,1,5.0,-4.0,0.4,2.0,-1.6,4309286.685521602,train
data/wbc_multifocus/12_2.jpg,12,2,5.0,-3.0,0.8,2.0,-1.2000000000000002,6231215.104211085,train
data/wbc_multifocus/12_3.jpg,12,3,5.0,-2.0,1.2000000000000002,2.0,-0.8,8976719.033760633,train
data/wbc_multifocus/12_4.jpg,12,4,5.0,-1.0,1.6,2.0,-0.4,11001396.387427088,train
data/wbc_multifocus/12_5.jpg,12,5,5.0,0.0,2.0,2.0,0.0,11546193.223755449,train
data/wbc_multifocus/12_6.jpg,12,6,5.0,1.0,2.4000000000000004,2.0,0.4,10955211.654089797,train
data/wbc_multifocus/12_7.jpg,12,7,5.0,2.0,2.8000000000000003,2.0,0.8,9650928.384248711,train
data/wbc_multifocus/12_8.jpg,12,8,5.0,3.0,3.2,2.0,1.2000000000000002,8131371.579541018,train
data/wbc_multifocus/12_9.jpg,12,9,5.0,4.0,3.6,2.0,1.6,6857695.590892552,train
data/wbc_multifocus/13_0.jpg,13,0,5.0,-5.0,0.0,2.0,-2.0,4686292.344686539,val
data/wbc_multifocus/13_1.jpg,13,1,5.0,-4.0,0.4,2.0,-1.6,4902902.559964875,val
data/wbc_multifocus/13_2.jpg,13,2,5.0,-3.0,0.8,2.0,-1.2000000000000002,6561432.848585944,val
data/wbc_multifocus/13_3.jpg,13,3,5.0,-2.0,1.2000000000000002,2.0,-0.8,9219555.83496085,val
data/wbc_multifocus/13_4.jpg,13,4,5.0,-1.0,1.6,2.0,-0.4,11476706.581202336,val
data/wbc_multifocus/13_5.jpg,13,5,5.0,0.0,2.0,2.0,0.0,12343405.31727192,val
data/wbc_multifocus/13_6.jpg,13,6,5.0,1.0,2.4000000000000004,2.0,0.4,11955936.401921548,val
data/wbc_multifocus/13_7.jpg,13,7,5.0,2.0,2.8000000000000003,2.0,0.8,10726596.845637232,val
data/wbc_multifocus/13_8.jpg,13,8,5.0,3.0,3.2,2.0,1.2000000000000002,9107503.520971125,val
data/wbc_multifocus/13_9.jpg,13,9,5.0,4.0,3.6,2.0,1.6,7561438.732469645,val
data/wbc_multifocus/14_0.jpg,14,0,6.0,-6.0,0.0,2.4000000000000004,-2.4000000000000004,4554351.806809383,train
data/wbc_multifocus/14_1.jpg,14,1,6.0,-5.0,0.4,2.4000000000000004,-2.0,4579991.919319282,train
data/wbc_multifocus/14_2.jpg,14,2,6.0,-4.0,0.8,2.4000000000000004,-1.6,4523850.476472866,train
data/wbc_multifocus/14_3.jpg,14,3,6.0,-3.0,1.2000000000000002,2.4000000000000004,-1.2000000000000002,6458325.024801604,train
data/wbc_multifocus/14_4.jpg,14,4,6.0,-2.0,1.6,2.4000000000000004,-0.8,11632559.507235885,train
data/wbc_multifocus/14_5.jpg,14,5,6.0,-1.0,2.0,2.4000000000000004,-0.4,15758479.210105479,train
data/wbc_multifocus/14_6.jpg,14,6,6.0,0.0,2.4000000000000004,2.4000000000000004,0.0,16815323.82886316,train
data/wbc_multifocus/14_7.jpg,14,7,6.0,1.0,2.8000000000000003,2.4000000000000004,0.4,15415046.453460054,train
data/wbc_multifocus/14_8.jpg,14,8,6.0,2.0,3.2,2.4000000000000004,0.8,13214491.716881026,train
data/wbc_multifocus/14_9.jpg,14,9,6.0,3.0,3.6,2.4000000000000004,1.2000000000000002,10708995.148785662,train
data/wbc_multifocus/15_0.jpg,15,0,5.0,-5.0,0.0,2.0,-2.0,5626242.765273613,test
data/wbc_multifocus/15_1.jpg,15,1,5.0,-4.0,0.4,2.0,-1.6,6578767.5346061755,test
data/wbc_multifocus/15_2.jpg,15,2,5.0,-3.0,0.8,2.0,-1.2000000000000002,8412912.015604062,test
data/wbc_multifocus/15_3.jpg,15,3,5.0,-2.0,1.2000000000000002,2.0,-0.8,13500990.577154353,test
data/wbc_multifocus/15_4.jpg,15,4,5.0,-1.0,1.6,2.0,-0.4,18685966.28488622,test
data/wbc_multifocus/15_5.jpg,15,5,5.0,0.0,2.0,2.0,0.0,20685879.980704516,test
data/wbc_multifocus/15_6.jpg,15,6,5.0,1.0,2.4000000000000004,2.0,0.4,19749874.575676776,test
data/wbc_multifocus/15_7.jpg,15,7,5.0,2.0,2.8000000000000003,2.0,0.8,17054116.811180335,test
data/wbc_multifocus/15_8.jpg,15,8,5.0,3.0,3.2,2.0,1.2000000000000002,13983115.631479882,test
data/wbc_multifocus/15_9.jpg,15,9,5.0,4.0,3.6,2.0,1.6,10923908.233571261,test
data/wbc_multifocus/16_0.jpg,16,0,5.0,-5.0,0.0,2.0,-2.0,6551739.497624677,train
data/wbc_multifocus/16_1.jpg,16,1,5.0,-4.0,0.4,2.0,-1.6,9118500.336844757,train
data/wbc_multifocus/16_2.jpg,16,2,5.0,-3.0,0.8,2.0,-1.2000000000000002,10494582.352901768,train
data/wbc_multifocus/16_3.jpg,16,3,5.0,-2.0,1.2000000000000002,2.0,-0.8,11749404.85056723,train
data/wbc_multifocus/16_4.jpg,16,4,5.0,-1.0,1.6,2.0,-0.4,19188340.115395457,train
data/wbc_multifocus/16_5.jpg,16,5,5.0,0.0,2.0,2.0,0.0,22991718.824551668,train
data/wbc_multifocus/16_6.jpg,16,6,5.0,1.0,2.4000000000000004,2.0,0.4,21076803.35738119,train
data/wbc_multifocus/16_7.jpg,16,7,5.0,2.0,2.8000000000000003,2.0,0.8,16272476.484198593,train
data/wbc_multifocus/16_8.jpg,16,8,5.0,3.0,3.2,2.0,1.2000000000000002,12697472.728930961,train
data/wbc_multifocus/16_9.jpg,16,9,5.0,4.0,3.6,2.0,1.6,9337914.981781673,train
data/wbc_multifocus/17_0.jpg,17,0,5.0,-5.0,0.0,2.0,-2.0,6048591.197755675,train
data/wbc_multifocus/17_1.jpg,17,1,5.0,-4.0,0.4,2.0,-1.6,6633684.427532947,train
data/wbc_multifocus/17_2.jpg,17,2,5.0,-3.0,0.8,2.0,-1.2000000000000002,10274407.958184265,train
data/wbc_multifocus/17_3.jpg,17,3,5.0,-2.0,1.2000000000000002,2.0,-0.8,16184222.526088748,train
data/wbc_multifocus/17_4.jpg,17,4,5.0,-1.0,1.6,2.0,-0.4,20014035.157408234,train
data/wbc_multifocus/17_5.jpg,17,5,5.0,0.0,2.0,2.0,0.0,20698157.45428984,train
data/wbc_multifocus/17_6.jpg,17,6,5.0,1.0,2.4000000000000004,2.0,0.4,18836027.51876332,train
data/wbc_multifocus/17_7.jpg,17,7,5.0,2.0,2.8000000000000003,2.0,0.8,15932706.195365384,train
data/wbc_multifocus/17_8.jpg,17,8,5.0,3.0,3.2,2.0,1.2000000000000002,12950788.805591136,train
data/wbc_multifocus/17_9.jpg,17,9,5.0,4.0,3.6,2.0,1.6,10168401.31615529,train
data/wbc_multifocus/18_0.jpg,18,0,4.0,-4.0,0.0,1.6,-1.6,5804427.442025291,val
data/wbc_multifocus/18_1.jpg,18,1,4.0,-3.0,0.4,1.6,-1.2000000000000002,7347589.1684090365,val
data/wbc_multifocus/18_2.jpg,18,2,4.0,-2.0,0.8,1.6,-0.8,12240224.748684969,val
data/wbc_multifocus/18_3.jpg,18,3,4.0,-1.0,1.2000000000000002,1.6,-0.4,17426839.915890183,val
data/wbc_multifocus/18_4.jpg,18,4,4.0,0.0,1.6,1.6,0.0,19218140.057796113,val
data/wbc_multifocus/18_5.jpg,18,5,4.0,1.0,2.0,1.6,0.4,18344550.36229423,val
data/wbc_multifocus/18_6.jpg,18,6,4.0,2.0,2.4000000000000004,1.6,0.8,16038961.082069349,val
data/wbc_multifocus/18_7.jpg,18,7,4.0,3.0,2.8000000000000003,1.6,1.2000000000000002,13356300.206560813,val
data/wbc_multifocus/18_8.jpg,18,8,4.0,4.0,3.2,1.6,1.6,10853068.136113165,val
data/wbc_multifocus/18_9.jpg,18,9,4.0,5.0,3.6,1.6,2.0,8523543.639499323,val
data/wbc_multifocus/19_0.jpg,19,0,7.0,-7.0,0.0,2.8000000000000003,-2.8000000000000003,3487754.3752161986,test
data/wbc_multifocus/19_1.jpg,19,1,7.0,-6.0,0.4,2.8000000000000003,-2.4000000000000004,3911387.444761064,test
data/wbc_multifocus/19_2.jpg,19,2,7.0,-5.0,0.8,2.8000000000000003,-2.0,4430928.867557178,test
data/wbc_multifocus/19_3.jpg,19,3,7.0,-4.0,1.2000000000000002,2.8000000000000003,-1.6,4559296.044733043,test
data/wbc_multifocus/19_4.jpg,19,4,7.0,-3.0,1.6,2.8000000000000003,-1.2000000000000002,6002709.751251925,test
data/wbc_multifocus/19_5.jpg,19,5,7.0,-2.0,2.0,2.8000000000000003,-0.8,10378339.696772281,test
data/wbc_multifocus/19_6.jpg,19,6,7.0,-1.0,2.4000000000000004,2.8000000000000003,-0.4,14376338.804797677,test
data/wbc_multifocus/19_7.jpg,19,7,7.0,0.0,2.8000000000000003,2.8000000000000003,0.0,15678046.765028074,test
data/wbc_multifocus/19_8.jpg,19,8,7.0,1.0,3.2,2.8000000000000003,0.4,14517109.77331819,test
data/wbc_multifocus/19_9.jpg,19,9,7.0,2.0,3.6,2.8000000000000003,0.8,12142915.011316203,test
data/wbc_multifocus/2_0.jpg,2,0,6.0,-6.0,0.0,2.4000000000000004,-2.4000000000000004,3983145.7793680457,test
data/wbc_multifocus/2_1.jpg,2,1,6.0,-5.0,0.4,2.4000000000000004,-2.0,3517064.8953230465,test
data/wbc_multifocus/2_2.jpg,2,2,6.0,-4.0,0.8,2.4000000000000004,-1.6,4201955.3775436655,test
data/wbc_multifocus/2_3.jpg,2,3,6.0,-3.0,1.2000000000000002,2.4000000000000004,-1.2000000000000002,6827863.050184073,test
data/wbc_multifocus/2_4.jpg,2,4,6.0,-2.0,1.6,2.4000000000000004,-0.8,9735056.407907888,test
data/wbc_multifocus/2_5.jpg,2,5,6.0,-1.0,2.0,2.4000000000000004,-0.4,11742236.054415254,test
data/wbc_multifocus/2_6.jpg,2,6,6.0,0.0,2.4000000000000004,2.4000000000000004,0.0,12125497.81938789,test
data/wbc_multifocus/2_7.jpg,2,7,6.0,1.0,2.8000000000000003,2.4000000000000004,0.4,11589779.223581666,test
data/wbc_multifocus/2_8.jpg,2,8,6.0,2.0,3.2,2.4000000000000004,0.8,10339456.239343695,test
data/wbc_multifocus/2_9.jpg,2,9,6.0,3.0,3.6,2.4000000000000004,1.2000000000000002,8947214.933540257,test
data/wbc_multifocus/20_0.jpg,20,0,7.0,-7.0,0.0,2.8000000000000003,-2.8000000000000003,3107373.0764224627,test
data/wbc_multifocus/20_1.jpg,20,1,7.0,-6.0,0.4,2.8000000000000003,-2.4000000000000004,3587099.4249990922,test
data/wbc_multifocus/20_2.jpg,20,2,7.0,-5.0,0.8,2.8000000000000003,-2.0,4118839.0936235404,test
data/wbc_multifocus/20_3.jpg,20,3,7.0,-4.0,1.2000000000000002,2.8000000000000003,-1.6,5006420.676632833,test
data/wbc_multifocus/20_4.jpg,20,4,7.0,-3.0,1.6,2.8000000000000003,-1.2000000000000002,7636824.826219363,test
data/wbc_multifocus/20_5.jpg,20,5,7.0,-2.0,2.0,2.8000000000000003,-0.8,11499942.759582281,test
data/wbc_multifocus/20_6.jpg,20,6,7.0,-1.0,2.4000000000000004,2.8000000000000003,-0.4,14639981.96144639,test
data/wbc_multifocus/20_7.jpg,20,7,7.0,0.0,2.8000000000000003,2.8000000000000003,0.0,15655811.020038605,test
data/wbc_multifocus/20_8.jpg,20,8,7.0,1.0,3.2,2.8000000000000003,0.4,14720024.523730777,test
data/wbc_multifocus/20_9.jpg,20,9,7.0,2.0,3.6,2.8000000000000003,0.8,12581700.948373085,test
data/wbc_multifocus/21_0.jpg,21,0,6.0,-6.0,0.0,2.4000000000000004,-2.4000000000000004,4696882.601963742,train
data/wbc_multifocus/21_1.jpg,21,1,6.0,-5.0,0.4,2.4000000000000004,-2.0,5364185.278044365,train
data/wbc_multifocus/21_2.jpg,21,2,6.0,-4.0,0.8,2.4000000000000004,-1.6,5405741.840134578,train
data/wbc_multifocus/21_3.jpg,21,3,6.0,-3.0,1.2000000000000002,2.4000000000000004,-1.2000000000000002,6689182.570397498,train
data/wbc_multifocus/21_4.jpg,21,4,6.0,-2.0,1.6,2.4000000000000004,-0.8,11713471.83845073,train
data/wbc_multifocus/21_5.jpg,21,5,6.0,-1.0,2.0,2.4000000000000004,-0.4,17175719.282918602,train
data/wbc_multifocus/21_6.jpg,21,6,6.0,0.0,2.4000000000000004,2.4000000000000004,0.0,19302343.626362078,train
data/wbc_multifocus/21_7.jpg,21,7,6.0,1.0,2.8000000000000003,2.4000000000000004,0.4,18266680.61857988,train
data/wbc_multifocus/21_8.jpg,21,8,6.0,2.0,3.2,2.4000000000000004,0.8,15693398.798831416,train
data/wbc_multifocus/21_9.jpg,21,9,6.0,3.0,3.6,2.4000000000000004,1.2000000000000002,12865670.484261485,train
data/wbc_multifocus/22_0.jpg,22,0,5.0,-5.0,0.0,2.0,-2.0,6148784.044066407,train
data/wbc_multifocus/22_1.jpg,22,1,5.0,-4.0,0.4,2.0,-1.6,6774654.2074278025,train
data/wbc_multifocus/22_2.jpg,22,2,5.0,-3.0,0.8,2.0,-1.2000000000000002,9042367.499544047,train
data/wbc_multifocus/22_3.jpg,22,3,5.0,-2.0,1.2000000000000002,2.0,-0.8,15020661.922621757,train
data/wbc_multifocus/22_4.jpg,22,4,5.0,-1.0,1.6,2.0,-0.4,19810625.761766866,train
data/wbc_multifocus/22_5.jpg,22,5,5.0,0.0,2.0,2.0,0.0,21569837.87865464,train
data/wbc_multifocus/22_6.jpg,22,6,5.0,1.0,2.4000000000000004,2.0,0.4,20264365.726208545,train
data/wbc_multifocus/22_7.jpg,22,7,5.0,2.0,2.8000000000000003,2.0,0.8,17603683.486025345,train
data/wbc_multifocus/22_8.jpg,22,8,5.0,3.0,3.2,2.0,1.2000000000000002,14135330.786279693,train
data/wbc_multifocus/22_9.jpg,22,9,5.0,4.0,3.6,2.0,1.6,11296241.709601063,train
data/wbc_multifocus/23_0.jpg,23,0,5.0,-5.0,0.0,2.0,-2.0,6500680.239101475,train
data/wbc_multifocus/23_1.jpg,23,1,5.0,-4.0,0.4,2.0,-1.6,6890872.035155392,train
data/wbc_multifocus/23_2.jpg,23,2,5.0,-3.0,0.8,2.0,-1.2000000000000002,7759518.914337793,train
data/wbc_multifocus/23_3.jpg,23,3,5.0,-2.0,1.2000000000000002,2.0,-0.8,11533001.970937563,train
data/wbc_multifocus/23_4.jpg,23,4,5.0,-1.0,1.6,2.0,-0.4,14723395.341408905,train
data/wbc_multifocus/23_5.jpg,23,5,5.0,0.0,2.0,2.0,0.0,15114918.197936324,train
data/wbc_multifocus/23_6.jpg,23,6,5.0,1.0,2.4000000000000004,2.0,0.4,13778168.712678883,train
data/wbc_multifocus/23_7.jpg,23,7,5.0,2.0,2.8000000000000003,2.0,0.8,11898561.913234584,train
data/wbc_multifocus/23_8.jpg,23,8,5.0,3.0,3.2,2.0,1.2000000000000002,10090209.714402756,train
data/wbc_multifocus/23_9.jpg,23,9,5.0,4.0,3.6,2.0,1.6,8478024.651976215,train
data/wbc_multifocus/24_0.jpg,24,0,4.0,-4.0,0.0,1.6,-1.6,3399800.719223699,train
data/wbc_multifocus/24_1.jpg,24,1,4.0,-3.0,0.4,1.6,-1.2000000000000002,4383765.589538952,train
data/wbc_multifocus/24_2.jpg,24,2,4.0,-2.0,0.8,1.6,-0.8,6991498.59489053,train
data/wbc_multifocus/24_3.jpg,24,3,4.0,-1.0,1.2000000000000002,1.6,-0.4,9591263.031342046,train
data/wbc_multifocus/24_4.jpg,24,4,4.0,0.0,1.6,1.6,0.0,10517419.289476672,train
data/wbc_multifocus/24_5.jpg,24,5,4.0,1.0,2.0,1.6,0.4,9775946.627693582,train
data/wbc_multifocus/24_6.jpg,24,6,4.0,2.0,2.4000000000000004,1.6,0.8,8436857.911818754,train
data/wbc_multifocus/24_7.jpg,24,7,4.0,3.0,2.8000000000000003,1.6,1.2000000000000002,6975047.643759307,train
data/wbc_multifocus/24_8.jpg,24,8,4.0,4.0,3.2,1.6,1.6,5675435.170808106,train
data/wbc_multifocus/24_9.jpg,24,9,4.0,5.0,3.6,1.6,2.0,4584794.630774955,train
data/wbc_multifocus/25_0.jpg,25,0,5.0,-5.0,0.0,2.0,-2.0,4356652.617450298,val
data/wbc_multifocus/25_1.jpg,25,1,5.0,-4.0,0.4,2.0,-1.6,4081194.815917738,val
data/wbc_multifocus/25_2.jpg,25,2,5.0,-3.0,0.8,2.0,-1.2000000000000002,5273665.808459602,val
data/wbc_multifocus/25_3.jpg,25,3,5.0,-2.0,1.2000000000000002,2.0,-0.8,9207790.049407389,val
data/wbc_multifocus/25_4.jpg,25,4,5.0,-1.0,1.6,2.0,-0.4,12070826.94765301,val
data/wbc_multifocus/25_5.jpg,25,5,5.0,0.0,2.0,2.0,0.0,12799022.894316252,val
data/wbc_multifocus/25_6.jpg,25,6,5.0,1.0,2.4000000000000004,2.0,0.4,11621135.152256519,val
data/wbc_multifocus/25_7.jpg,25,7,5.0,2.0,2.8000000000000003,2.0,0.8,10046839.759140927,val
data/wbc_multifocus/25_8.jpg,25,8,5.0,3.0,3.2,2.0,1.2000000000000002,8202580.462828077,val
data/wbc_multifocus/25_9.jpg,25,9,5.0,4.0,3.6,2.0,1.6,6543892.880256488,val
data/wbc_multifocus/26_0.jpg,26,0,5.0,-5.0,0.0,2.0,-2.0,4055793.767516149,train
data/wbc_multifocus/26_1.jpg,26,1,5.0,-4.0,0.4,2.0,-1.6,4267644.932417984,train
data/wbc_multifocus/26_2.jpg,26,2,5.0,-3.0,0.8,2.0,-1.2000000000000002,5494917.1465265,train
data/wbc_multifocus/26_3.jpg,26,3,5.0,-2.0,1.2000000000000002,2.0,-0.8,9077277.196476335,train
data/wbc_multifocus/26_4.jpg,26,4,5.0,-1.0,1.6,2.0,-0.4,11464162.11216395,train
data/wbc_multifocus/26_5.jpg,26,5,5.0,0.0,2.0,2.0,0.0,11966681.413598223,train
data/wbc_multifocus/26_6.jpg,26,6,5.0,1.0,2.4000000000000004,2.0,0.4,10626063.833194422,train
data/wbc_multifocus/26_7.jpg,26,7,5.0,2.0,2.8000000000000003,2.0,0.8,8831830.352659255,train
data/wbc_multifocus/26_8.jpg,26,8,5.0,3.0,3.2,2.0,1.2000000000000002,6886783.038605764,train
data/wbc_multifocus/26_9.jpg,26,9,5.0,4.0,3.6,2.0,1.6,5279004.98625714,train
data/wbc_multifocus/27_0.jpg,27,0,5.0,-5.0,0.0,2.0,-2.0,4664244.553345625,train
data/wbc_multifocus/27_1.jpg,27,1,5.0,-4.0,0.4,2.0,-1.6,5062403.206037493,train
data/wbc_multifocus/27_2.jpg,27,2,5.0,-3.0,0.8,2.0,-1.2000000000000002,8226648.356032213,train
data/wbc_multifocus/27_3.jpg,27,3,5.0,-2.0,1.2000000000000002,2.0,-0.8,12623233.276452802,train
data/wbc_multifocus/27_4.jpg,27,4,5.0,-1.0,1.6,2.0,-0.4,16060003.421921719,train
data/wbc_multifocus/27_5.jpg,27,5,5.0,0.0,2.0,2.0,0.0,17110088.959481586,train
data/wbc_multifocus/27_6.jpg,27,6,5.0,1.0,2.4000000000000004,2.0,0.4,15845687.273126416,train
data/wbc_multifocus/27_7.jpg,27,7,5.0,2.0,2.8000000000000003,2.0,0.8,13534677.479999848,train
data/wbc_multifocus/27_8.jpg,27,8,5.0,3.0,3.2,2.0,1.2000000000000002,10741717.388175225,train
data/wbc_multifocus/27_9.jpg,27,9,5.0,4.0,3.6,2.0,1.6,8432946.580359349,train
data/wbc_multifocus/28_0.jpg,28,0,6.0,-6.0,0.0,2.4000000000000004,-2.4000000000000004,4478052.446358359,val
data/wbc_multifocus/28_1.jpg,28,1,6.0,-5.0,0.4,2.4000000000000004,-2.0,4834832.384017305,val
data/wbc_multifocus/28_2.jpg,28,2,6.0,-4.0,0.8,2.4000000000000004,-1.6,5554591.16166455,val
data/wbc_multifocus/28_3.jpg,28,3,6.0,-3.0,1.2000000000000002,2.4000000000000004,-1.2000000000000002,8049818.167640949,val
data/wbc_multifocus/28_4.jpg,28,4,6.0,-2.0,1.6,2.4000000000000004,-0.8,13460015.86127104,val
data/wbc_multifocus/28_5.jpg,28,5,6.0,-1.0,2.0,2.4000000000000004,-0.4,18093649.151973456,val
data/wbc_multifocus/28_6.jpg,28,6,6.0,0.0,2.4000000000000004,2.4000000000000004,0.0,20445265.297615636,val
data/wbc_multifocus/28_7.jpg,28,7,6.0,1.0,2.8000000000000003,2.4000000000000004,0.4,19965538.20340478,val
data/wbc_multifocus/28_8.jpg,28,8,6.0,2.0,3.2,2.4000000000000004,0.8,17670726.955264248,val
data/wbc_multifocus/28_9.jpg,28,9,6.0,3.0,3.6,2.4000000000000004,1.2000000000000002,14761201.46818699,val
data/wbc_multifocus/29_0.jpg,29,0,5.0,-5.0,0.0,2.0,-2.0,4442781.143545767,train
data/wbc_multifocus/29_1.jpg,29,1,5.0,-4.0,0.4,2.0,-1.6,4810647.792172264,train
data/wbc_multifocus/29_2.jpg,29,2,5.0,-3.0,0.8,2.0,-1.2000000000000002,7175290.861045146,train
data/wbc_multifocus/29_3.jpg,29,3,5.0,-2.0,1.2000000000000002,2.0,-0.8,10493240.157287605,train
data/wbc_multifocus/29_4.jpg,29,4,5.0,-1.0,1.6,2.0,-0.4,13639788.376792029,train
data/wbc_multifocus/29_5.jpg,29,5,5.0,0.0,2.0,2.0,0.0,14975669.677537369,train
